team,region_name,location_name,trip_code,set_code,set_date,wkt_coordinates,latitude,longitude,depth,site_name,reef_name,reef_habitat_name,drop_time,haul_time,equipment_frame_type,equipment_camera,equipment_stereo_camera,equipment_camera_height,equipment_arm_length,bait_preparation,bait_type,bait_oiled,visibility,current_flow_estimated,current_flow_instrumented,video_file_name,video_source,video_path,comments,message_to_annotators,bruv_image_url,splendor_image_url,reviewed_assignments,total_assignments,master_record_state
SBU,Pacific,Fiji,LC_2014_FJ_01,YC04_010,2014-06-22,0101000000D1C123BF5844664013F83F97DB6F32C0,-18.43694444,178.13583333,15.60,Viti Levu,Yanuca Island,lagoon,14:03:00,16:48:00,Aluminium,GoPro Hero 3,False,100,100,CRS,Sardines,False,,M,,,,,,,,,0,0,
SBU,Pacific,Fiji,LC_2014_FJ_01,YC05_014,2014-06-29,010100000031344BC0374766406F87028D047C32C0,-18.48444444,178.22555556,29.30,Viti Levu,Yanuca Island,lagoon,14:13:00,16:50:00,Aluminium,GoPro Hero 3,False,100,100,CRS,Sardines,False,,L,,,,,,,,,0,0,
SBU,Pacific,Fiji,LC_2014_FJ_01,YC06_016,2014-07-06,0101000000A07BE6174B426640EB76B479356132C0,-18.37972222,178.07166667,19.20,Viti Levu,Yanuca Island,lagoon,08:58:00,11:58:00,Aluminium,GoPro Hero 3,False,100,100,CRS,Sardines,False,,M,,,,,,,,,0,0,
SBU,Pacific,Fiji,LC_2014_FJ_01,YC07_023,2014-07-20,0101000000B23C386DA0416640B0FDE8C4B36232C0,-18.38555556,178.05083333,25.70,Viti Levu,Yanuca Island,lagoon,14:42:00,17:34:00,Aluminium,GoPro Hero 3,False,100,100,CRS,Sardines,False,,L,,,,,,,,,0,0,
SBU,Pacific,Fiji,LC_2014_FJ_01,YC08_026,2014-07-27,01010000004009BF166C436640C3D02C01DF5C32C0,-18.36277778,178.10694444,17.40,Viti Levu,Yanuca Island,lagoon,09:06:00,11:59:00,Aluminium,GoPro Hero 3,False,100,100,CRS,Sardines,False,,M,,,,,,,,,0,0,
SBU,Pacific,Fiji,LC_2014_FJ_01,YC09_032,2014-08-13,01010000007B14AE47E1406640245EBFDCFE9032C0,-18.56638889,178.02750000,23.50,Viti Levu,Yanuca Island,lagoon,14:15:00,17:22:00,Aluminium,GoPro Hero 3,False,100,100,CRS,Sardines,False,,H,,,,,,,,,0,0,
SBU,Pacific,Fiji,LC_2014_FJ_01,YC10_034,2014-08-17,01010000008DC30DB6604366404706776F5E6D32C0,-18.42722222,178.10555556,17.80,Viti Levu,Yanuca Island,lagoon,14:43:00,17:14:00,Aluminium,GoPro Hero 3,False,100,100,CRS,Sardines,False,,M,,,,,,,,,0,0,
SBU,Pacific,Fiji,LC_2014_FJ_01,YC11_036,2014-08-20,0101000000E566F2AC684666404DBA4E9FF48932C0,-18.53888889,178.20027778,19.70,Viti Levu,Yanuca Island,lagoon,13:58:00,16:53:00,Aluminium,GoPro Hero 3,False,100,100,CRS,Sardines,False,,L,,,,,,,,,0,0,
SBU,Pacific,Fiji,LC_2014_FJ_01,YC12_040,2014-08-31,010100000083F5E2388E416640BAD48C35F16C32C0,-18.42555556,178.04861111,19.10,Viti Levu,Yanuca Island,lagoon,14:25:00,17:18:00,Aluminium,GoPro Hero 3,False,100,100,CRS,Sardines,False,,H,,,,,,,,,0,0,
SBU,Pacific,Fiji,LC_2014_FJ_01,YC13_042,2014-09-03,0101000000CDCCCCCCCC4666400FD57356348232C0,-18.50861111,178.21250000,26.10,Viti Levu,Yanuca Island,lagoon,14:11:00,17:05:00,Aluminium,GoPro Hero 3,False,100,100,CRS,Sardines,False,,L,,,,,,,,,0,0,
SBU,Pacific,Fiji,LC_2014_FJ_01,YC14_045,2014-09-10,010100000058A3E4F60747664067416A0BB68032C0,-18.50277778,178.21972222,23.40,Viti Levu,Yanuca Island,lagoon,13:43:00,16:10:00,Aluminium,GoPro Hero 3,False,100,100,CRS,Sardines,False,,L,,,,,,,,,0,0,
SBU,Pacific,Fiji,LC_2014_FJ_01,YC15_053,2014-09-24,010100000014AE47E17A466640B26AADBBBB6B32C0,-18.42083333,178.20250000,21.00,Viti Levu,Yanuca Island,lagoon,14:23:00,17:15:00,Aluminium,GoPro Hero 3,False,100,100,CRS,Sardines,False,,L,,,,,,,,,0,0,
SBU,Pacific,Fiji,LC_2014_FJ_01,YC16_055,2014-09-28,01010000004CD6D1063A456640B5FBB8AAAA9A32C0,-18.60416667,178.16333333,16.50,Viti Levu,Yanuca Island,lagoon,14:13:00,17:00:00,Aluminium,GoPro Hero 3,False,100,100,CRS,Sardines,False,,L,,,,,,,,,0,0,
SBU,Pacific,Fiji,LC_2014_FJ_01,YC17_062,2014-10-19,010100000016A4B6600B446640C3D02C01DF8C32C0,-18.55027778,178.12638889,25.50,Viti Levu,Yanuca Island,lagoon,08:57:00,11:21:00,Aluminium,GoPro Hero 3,False,100,100,CRS,Sardines,False,,L,,,,,,,,,0,0,
SBU,Pacific,Fiji,LC_2014_FJ_01,YC18_063,2014-10-19,0101000000DF7B2C3B4C43664072180E7CF37A32C0,-18.48027778,178.10305556,22.90,Viti Levu,Yanuca Island,lagoon,13:55:00,16:25:00,Aluminium,GoPro Hero 3,False,100,100,CRS,Sardines,False,,L,,,,,,,,,0,0,
SBU,Pacific,Fiji,LC_2014_FJ_01,YC19_065,2014-10-22,0101000000F81ECB0E534366408BC42543659732C0,-18.59138889,178.10388889,29.50,Viti Levu,Yanuca Island,lagoon,13:55:00,16:40:00,Aluminium,GoPro Hero 3,False,100,100,CRS,Sardines,False,,L,,,,,,,,,0,0,
SBU,Pacific,Fiji,LC_2014_FJ_01,YC20_067,2014-10-26,0101000000D5AD01BE794166406D1A3E96FC7232C0,-18.44916667,178.04611111,17.50,Viti Levu,Yanuca Island,lagoon,14:20:00,17:05:00,Aluminium,GoPro Hero 3,False,100,100,CRS,Sardines,False,,H,,,,,,,,,0,0,
SBU,Pacific,Fiji,LC_2014_FJ_01,YC22_078,2014-11-26,010100000000000000004466402F1067F28B5532C0,-18.33416667,178.12500000,17.30,Viti Levu,Yanuca Island,lagoon,09:18:00,12:20:00,Aluminium,GoPro Hero 3,False,100,100,CRS,Sardines,False,,H,,,,,,,,,0,0,
SBU,Pacific,USA-Pacific,LC_2015_US-P_01,PYR_043,2015-09-16,01010000008104C58F314364C0FED478E926911740,5.89175000,-162.09980000,0.91,Palmyra Atoll,Reef,flat,10:30:00,12:00:00,Mixed,Unknown,True,0,0,CHP,Chub mackerel,False,5,,,PYR_043.mp4,S3,,Legacy site name: North_Bunkers,,,,1,1,Completed
SBU,Pacific,USA-Pacific,LC_2015_US-P_01,PYR_044,2015-09-15,01010000005B423EE8D94364C055D97745F07F1740,5.87494000,-162.12035000,1.83,Palmyra Atoll,Reef,flat,15:16:00,16:16:00,Mixed,Unknown,True,0,0,CHP,Chub mackerel,False,,,,PYR_044.mp4,S3,,"Legacy site name: Rubble_Pile, superbruv",,,,0,0,
SBU,Pacific,USA-Pacific,LC_2015_US-P_01,PYR_045,2015-09-14,0101000000AC7D119F614264C061D3D6CA7C7A1740,5.86961667,-162.07441667,10.36,Palmyra Atoll,Reef,flat,10:52:00,12:25:00,Mixed,Unknown,True,0,0,CHP,Chub mackerel,False,10,,,PYR_045.mp4,S3,,Legacy site name: FR5,,,,1,1,Completed
SBU,Pacific,USA-Pacific,LC_2015_US-P_01,PYR_046,2015-09-14,0101000000FD263DA1B14264C0F863E644B3851740,5.88056667,-162.08418333,0.91,Palmyra Atoll,Reef,flat,14:15:00,16:35:00,Mixed,Unknown,True,0,0,CHP,Chub mackerel,False,5,,,PYR_046.mp4,S3,,Legacy site name: Nursery,,,,1,1,Completed
SBU,Pacific,USA-Pacific,LC_2015_US-P_01,PYR_047,2015-09-14,0101000000B8DFCAA7A14364C09C239F1520771740,5.86633333,-162.11348333,16.15,Palmyra Atoll,Reef,flat,11:12:00,12:44:00,Mixed,Unknown,True,0,0,CHP,Chub mackerel,False,,,,PYR_047.mp4,S3,,Legacy site name: Peng_Spit_Forereef,,,,0,0,
SBU,Pacific,USA-Pacific,LC_2015_US-P_01,PYR_048,2015-09-14,0101000000B042A1D0D84364C03AA2CE1E60801740,5.87536667,-162.12021667,2.13,Palmyra Atoll,Reef,flat,14:38:00,16:08:00,Mixed,Unknown,True,0,0,CHP,Chub mackerel,False,10,,,PYR_048.mp4,S3,,Legacy site name: Rubble_Pile,,,,1,1,Completed
SBU,Pacific,USA-Pacific,LC_2015_US-P_01,PYR_049,2015-09-13,0101000000764F1E166A4264C061D3D6CA7C7A1740,5.86961667,-162.07545000,18.29,Palmyra Atoll,Reef,slope,10:04:00,11:40:00,Mixed,Unknown,True,0,0,CHP,Chub mackerel,False,10,,,PYR_049.mp4,S3,,Legacy site name: FR5,,,,1,1,Completed
SBU,Pacific,USA-Pacific,LC_2015_US-P_01,PYR_050,2015-09-13,01010000001DC9E53FA44264C00B342B1DA47A1740,5.86976667,-162.08255000,21.50,Palmyra Atoll,Reef,slope,09:38:00,11:20:00,Mixed,Unknown,True,0,0,CHP,Chub mackerel,False,10,,,PYR_050.mp4,S3,,Legacy site name: FR5_NR,,,,1,1,Completed
SBU,Pacific,USA-Pacific,LC_2015_US-P_01,PYR_051,2015-09-13,0101000000E10B93A9824264C067C3ED12CD961740,5.89726667,-162.07845000,15.21,Palmyra Atoll,Reef,slope,12:48:00,14:33:00,Mixed,Unknown,True,0,0,CHP,Chub mackerel,False,10,,,PYR_051.mp4,S3,,Legacy site name: FR7,,,,1,1,Completed
SBU,Pacific,USA-Pacific,LC_2015_US-P_01,PYR_052,2015-09-13,0101000000CF271BA4BA4264C0159C4D891C951740,5.89561667,-162.08528333,18.50,Palmyra Atoll,Reef,slope,13:10:00,14:42:00,Mixed,Unknown,True,0,0,CHP,Chub mackerel,False,10,,,PYR_052.mp4,S3,,Legacy site name: FR7_NR,,,,1,1,Completed
SBU,Pacific,USA-Pacific,LC_2015_US-P_01,PYR_053,2015-09-13,0101000000231AB4C21A4464C01302456E7E961740,5.89696667,-162.12826667,15.85,Palmyra Atoll,Reef,slope,14:00:00,15:40:00,Mixed,Unknown,True,0,0,CHP,Chub mackerel,False,10,,,PYR_053.mp4,S3,,Legacy site name: FR9,,,,1,1,Completed
SBU,Pacific,USA-Pacific,LC_2015_US-P_01,PYR_054,2015-09-13,01010000007D3F355EBA4364C0DA2B7F004A961740,5.89676667,-162.11650000,16.40,Palmyra Atoll,Reef,slope,13:37:00,15:09:00,Mixed,Unknown,True,0,0,CHP,Chub mackerel,False,10,,,PYR_054.mp4,S3,,Legacy site name: FR9_NR,,,,1,1,Completed
SBU,Pacific,USA-Pacific,LC_2015_US-P_01,PYR_055,2015-09-13,01010000007D0F6E9DA54364C083D0CD405D771740,5.86656667,-162.11396667,11.19,Palmyra Atoll,Reef,slope,08:59:00,10:35:00,Mixed,Unknown,True,0,0,CHP,Chub mackerel,False,10,,,PYR_055.mp4,S3,,Legacy site name: Peng_Spit_Forereef,,,,1,1,Completed
SBU,Pacific,USA-Pacific,LC_2015_US-P_01,PYR_056,2015-09-13,010100000048EF44DE4C4364C02A9910312D771740,5.86638333,-162.10313333,14.81,Palmyra Atoll,Reef,slope,09:12:00,10:44:00,Mixed,Unknown,True,0,0,CHP,Chub mackerel,False,10,,,PYR_056.mp4,S3,,Legacy site name: Peng_Spit_Forereef_NR,,,,1,1,Completed
SBU,Pacific,USA-Pacific,LC_2015_US-P_01,PYR_057,2015-09-12,010100000090D0BFF2FA4264C0C22729F21C841740,5.87901667,-162.09313333,0.91,Palmyra Atoll,Reef,flat,11:47:00,13:45:00,Mixed,Unknown,True,0,0,CHP,Chub mackerel,False,,,,PYR_057.mp4,S3,,"Legacy site name: Banjos_Flat, no bait",,,,0,0,
SBU,Pacific,USA-Pacific,LC_2015_US-P_01,PYR_058,2015-09-12,0101000000E3C798BB964264C095C406C90A8B1740,5.88578333,-162.08090000,0.91,Palmyra Atoll,Reef,flat,14:07:00,15:12:00,Mixed,Unknown,True,0,0,CHP,Chub mackerel,False,,,,PYR_058.mp4,S3,,Legacy site name: Center_Lagoon,,,,0,0,
SBU,Pacific,USA-Pacific,LC_2015_US-P_01,PYR_059,2015-09-12,0101000000EE4C7874494364C0833F4F4522871740,5.88196667,-162.10271667,1.22,Palmyra Atoll,Reef,flat,09:13:00,11:30:00,Mixed,Unknown,True,0,0,CHP,Chub mackerel,False,10,,,PYR_059.mp4,S3,,Legacy site name: Leslie_Island_Flat,,,,1,1,Completed
SBU,Pacific,USA-Pacific,LC_2015_US-P_01,PYR_060,2015-09-12,0101000000EDD3F198814364C0736891ED7C7F1740,5.87450000,-162.10957000,3.05,Palmyra Atoll,Reef,flat,13:33:00,15:23:00,Mixed,Unknown,True,0,0,CHP,Chub mackerel,False,5,,,PYR_060.mp4,S3,,Legacy site name: Mid_Channel,,,,1,1,Completed
SBU,Pacific,USA-Pacific,LC_2015_US-P_01,PYR_061,2015-09-12,01010000000DB066CF8B4364C0431CEBE2367A1740,5.86935000,-162.11081667,2.13,Palmyra Atoll,Reef,flat,10:19:00,13:10:00,Mixed,Unknown,True,0,0,CHP,Chub mackerel,False,,,,PYR_061.mp4,S3,,Legacy site name: Peng_Spit_Outer_Buoy,,,,1,1,Completed
SBU,Pacific,USA-Pacific,LC_2015_US-P_01,PYR_062,2015-09-12,0101000000A4703D0AD74364C0C65D31E19F7F1740,5.87463333,-162.12000000,3.05,Palmyra Atoll,Reef,flat,11:17:00,12:54:00,Mixed,Unknown,True,0,0,CHP,Chub mackerel,False,,,,PYR_062.mp4,S3,,Legacy site name: Rubble_Pile,,,,1,1,Completed
SBU,Pacific,USA-Pacific,LC_2015_US-P_01,PYR_063,2015-09-12,0101000000F5B9DA8AFD4264C09BE61DA7E8881740,5.88370000,-162.09345000,3.05,Palmyra Atoll,Reef,lagoon,11:41:00,13:50:00,Mixed,Unknown,True,0,0,CHP,Chub mackerel,False,7,,,PYR_063.mp4,S3,,Legacy site name: West_Lagoon,,,,1,1,Completed
SBU,Pacific,USA-Pacific,LC_2015_US-P_01,PYR_064,2015-09-11,010100000068F2A4B7654264C0EE7C3F355E7A1740,5.86950000,-162.07491667,17.89,Palmyra Atoll,Reef,slope,12:25:00,14:04:00,Mixed,Unknown,True,0,0,CHP,Chub mackerel,False,10,,,PYR_064.mp4,S3,,Legacy site name: FR5,,,,1,1,Completed
SBU,Pacific,USA-Pacific,LC_2015_US-P_01,PYR_065,2015-09-11,0101000000CFF753E3A54264C00B342B1DA47A1740,5.86976667,-162.08275000,16.46,Palmyra Atoll,Reef,slope,12:38:00,14:16:00,Mixed,Unknown,True,0,0,CHP,Chub mackerel,False,10,,,PYR_065.mp4,S3,,Legacy site name: FR5_NR,,,,1,1,Completed
SBU,Pacific,USA-Pacific,LC_2015_US-P_01,PYR_066,2015-09-11,01010000001F552491A34364C0107A36AB3E771740,5.86645000,-162.11371667,22.25,Palmyra Atoll,Reef,slope,13:35:00,15:15:00,Mixed,Unknown,True,0,0,CHP,Chub mackerel,False,10,,,PYR_066.mp4,S3,,Legacy site name: Peng_Spit_Forereef,,,,1,1,Completed
SBU,Pacific,USA-Pacific,LC_2015_US-P_01,PYR_067,2015-09-11,01010000009AD853DD494364C02E0F259C0E771740,5.86626667,-162.10276667,29.40,Palmyra Atoll,Reef,slope,13:05:00,14:40:00,Mixed,Unknown,True,0,0,CHP,Chub mackerel,False,10,,,PYR_067.mp4,S3,,Legacy site name: Peng_Spit_Forereef_NR,,,,1,1,Completed
SBU,Pacific,USA-Pacific,LC_2015_US-P_01,PYR_068,2015-09-10,0101000000F6362659614264C09A879F413B7A1740,5.86936667,-162.07438333,24.00,Palmyra Atoll,Reef,slope,09:39:00,11:15:00,Mixed,Unknown,True,0,0,CHP,Chub mackerel,False,,,,PYR_068.mp4,S3,,"Legacy site name: FR5, FAIL",,,,0,0,
SBU,Pacific,USA-Pacific,LC_2015_US-P_01,PYR_069,2015-09-10,0101000000D8B13A07A94264C0EBD2337BA87A1740,5.86978333,-162.08313333,30.48,Palmyra Atoll,Reef,slope,09:55:00,11:45:00,Mixed,Unknown,True,0,0,CHP,Chub mackerel,False,10,,,PYR_069.mp4,S3,,Legacy site name: FR5_NR,,,,1,1,Completed
SBU,Pacific,USA-Pacific,LC_2015_US-P_01,PYR_070,2015-09-10,01010000009A69D2D8844264C08116BFE78F961740,5.89703333,-162.07871667,13.41,Palmyra Atoll,Reef,slope,12:59:00,14:29:00,Mixed,Unknown,True,0,0,CHP,Chub mackerel,False,10,,,PYR_070.mp4,S3,,Legacy site name: FR7,,,,1,1,
SBU,Pacific,USA-Pacific,LC_2015_US-P_01,PYR_071,2015-09-10,0101000000706DD197B84264C067C5E4CB13951740,5.89558333,-162.08503333,13.41,Palmyra Atoll,Reef,slope,13:10:00,14:42:00,Mixed,Unknown,True,0,0,CHP,Chub mackerel,False,10,,,PYR_071.mp4,S3,,"Legacy site name: FR7_NR, FAIL",,,,1,1,
SBU,Pacific,USA-Pacific,LC_2015_US-P_01,PYR_072,2015-09-10,01010000002B574F18BA4364C01302456E7E961740,5.89696667,-162.11646667,25.60,Palmyra Atoll,Reef,slope,13:35:00,14:10:00,Mixed,Unknown,True,0,0,CHP,Chub mackerel,False,10,,,PYR_072.mp4,S3,,Legacy site name: FR9_NR,,,,1,1,Completed
SBU,Pacific,USA-Pacific,LC_2015_US-P_01,PYR_073,2015-09-10,0101000000786CDB62A44364C0B80E824C3A771740,5.86643333,-162.11381667,15.24,Palmyra Atoll,Reef,slope,10:44:00,12:16:00,Mixed,Unknown,True,0,0,CHP,Chub mackerel,False,10,,,PYR_073.mp4,S3,,Legacy site name: Peng_Spit_Forereef,,,,1,1,Completed
SBU,Pacific,USA-Pacific,LC_2015_US-P_01,PYR_074,2015-09-10,01010000004A7B832F4C4364C0F38E537424771740,5.86635000,-162.10305000,14.02,Palmyra Atoll,Reef,slope,10:30:00,12:05:00,Mixed,Unknown,True,0,0,CHP,Chub mackerel,False,10,,,PYR_074.mp4,S3,,Legacy site name: Peng_Spit_Forereef_NR,,,,1,1,Completed
SBU,Pacific,USA-Pacific,LC_2015_US-P_01,PYR_075,2015-09-09,0101000000360CF691814264C066F7E461A1961740,5.89710000,-162.07831667,30.00,Palmyra Atoll,Reef,slope,13:30:00,15:05:00,Mixed,Unknown,True,0,0,CHP,Chub mackerel,False,,,,PYR_075.mp4,S3,,Legacy site name: FR7,,,,0,0,
SBU,Pacific,USA-Pacific,LC_2015_US-P_01,PYR_076,2015-09-09,0101000000DBF97E6ABC4264C0318730C036951740,5.89571667,-162.08550000,20.12,Palmyra Atoll,Reef,slope,13:57:00,15:30:00,Mixed,Unknown,True,0,0,CHP,Chub mackerel,False,10,,,PYR_076.mp4,S3,,Legacy site name: FR7_NR,,,,1,1,Completed
SBU,Pacific,USA-Pacific,LC_2015_US-P_01,PYR_077,2015-09-09,010100000053944BE3174464C04840F9795B961740,5.89683333,-162.12791600,13.41,Palmyra Atoll,Reef,flat,10:35:00,12:18:00,Mixed,Unknown,True,0,0,CHP,Chub mackerel,False,10,,,PYR_077.mp4,S3,,Legacy site name: FR9,,,,1,1,Completed
SBU,Pacific,USA-Pacific,LC_2015_US-P_01,PYR_078,2015-09-09,010100000053944BE3174464C02B77133AB7961740,5.89718333,-162.12791600,17.07,Palmyra Atoll,Reef,slope,10:55:00,12:35:00,Mixed,Unknown,True,0,0,CHP,Chub mackerel,False,10,,,PYR_078.mp4,S3,,Legacy site name: N_FR,,,,1,1,Completed
SBU,Pacific,USA-Pacific,LC_2015_US-P_01,PYR_079,2015-09-09,0101000000031754E9014364C0BC8496B71B971740,5.89756667,-162.09398333,13.11,Palmyra Atoll,Reef,slope,14:23:00,15:55:00,Mixed,Unknown,True,0,0,CHP,Chub mackerel,False,10,,,PYR_079.mp4,S3,,Legacy site name: N_FR,,,,1,1,Completed
SBU,Pacific,USA-Pacific,LC_2015_US-P_01,PYR_080,2015-09-09,010100000047642F464A4264C060D5CD83C3981740,5.89918333,-162.07156667,15.85,Palmyra Atoll,Reef,slope,13:00:00,14:36:00,Mixed,Unknown,True,0,0,CHP,Chub mackerel,False,10,,,PYR_080.mp4,S3,,Legacy site name: NE_FR,,,,1,1,Completed
SBU,Pacific,USA-Pacific,LC_2015_US-P_01,PYR_081,2015-09-09,010100000047642F464A4264C0D96F79EE35971740,5.89766667,-162.07156667,21.34,Palmyra Atoll,Reef,slope,10:20:00,12:10:00,Mixed,Unknown,True,0,0,CHP,Chub mackerel,False,10,,,PYR_081.mp4,S3,,Legacy site name: NW_FR,,,,1,1,Completed
SBU,Pacific,USA-Pacific,LC_2015_US-P_01,PYR_082,2015-09-09,0101000000575BB1BFEC4264C03255302AA9931740,5.89420000,-162.09140000,0.00,Palmyra Atoll,Reef,flat,09:44:00,11:45:00,Mixed,Unknown,True,0,0,CHP,Chub mackerel,False,10,,,PYR_082.mp4,S3,,Legacy site name: Western_Tip,,,,1,1,Completed
SBU,Pacific,USA-Pacific,LC_2015_US-P_01,PYR_083,2015-09-08,0101000000A14ACD1E684264C07B6649809A7A1740,5.86973000,-162.07521000,29.00,Palmyra Atoll,Reef,slope,09:25:00,11:30:00,Mixed,Unknown,True,0,0,CHP,Chub mackerel,False,10,,,PYR_083.mp4,S3,,Legacy site name: FR5,,,,1,1,Completed
SBU,Pacific,USA-Pacific,LC_2015_US-P_01,PYR_084,2015-09-08,0101000000E16C4AE4A84264C008BE16B2C27A1740,5.86988333,-162.08311667,13.11,Palmyra Atoll,Reef,slope,10:25:00,12:10:00,Mixed,Unknown,True,0,0,CHP,Chub mackerel,False,,,,PYR_084.mp4,S3,,Legacy site name: FR5_NR,,,,0,0,
SBU,Pacific,USA-Pacific,LC_2015_US-P_01,PYR_085,2015-09-08,0101000000230BC13F7F4264C0D7A3703D0A971740,5.89750000,-162.07803333,21.00,Palmyra Atoll,Reef,slope,13:35:00,15:15:00,Mixed,Unknown,True,0,0,CHP,Chub mackerel,False,10,,,PYR_085.mp4,S3,,Legacy site name: FR7,,,,1,1,Completed
SBU,Pacific,USA-Pacific,LC_2015_US-P_01,PYR_086,2015-09-08,0101000000DBF97E6ABC4264C0318730C036951740,5.89571667,-162.08550000,21.00,Palmyra Atoll,Reef,slope,14:10:00,15:50:00,Mixed,Unknown,True,0,0,CHP,Chub mackerel,False,,,,PYR_086.mp4,S3,,Legacy site name: FR7_NR,,,,0,0,
SBU,Pacific,USA-Pacific,LC_2015_US-P_01,PYR_087,2015-09-08,01010000006C48B3E4174464C083C0CAA145961740,5.89675000,-162.12791667,13.72,Palmyra Atoll,Reef,slope,14:43:00,16:25:00,Mixed,Unknown,True,0,0,CHP,Chub mackerel,False,10,,,PYR_087.mp4,S3,,Legacy site name: FR9,,,,1,1,Completed
SBU,Pacific,USA-Pacific,LC_2015_US-P_01,PYR_088,2015-09-08,010100000024287E8CB94364C0BE409CC92F961740,5.89666667,-162.11640000,14.63,Palmyra Atoll,Reef,slope,14:29:00,16:15:00,Mixed,Unknown,True,0,0,CHP,Chub mackerel,False,10,,,PYR_088.mp4,S3,,"Legacy site name: FR9_NR, FAIL",,,,1,1,
SBU,Pacific,USA-Pacific,LC_2015_US-P_01,PYR_089,2015-09-08,010100000082B200D8A64364C0107A36AB3E771740,5.86645000,-162.11411667,23.00,Palmyra Atoll,Reef,slope,11:00:00,12:40:00,Mixed,Unknown,True,0,0,CHP,Chub mackerel,False,,,,PYR_089.mp4,S3,,Legacy site name: Peng_Spit_Forereef,,,,0,0,
SBU,Pacific,USA-Pacific,LC_2015_US-P_01,PYR_090,2015-09-08,0101000000B0649EC74E4364C0D7A3703D0A771740,5.86625000,-162.10336667,16.46,Palmyra Atoll,Reef,slope,10:40:00,12:24:00,Mixed,Unknown,True,0,0,CHP,Chub mackerel,False,10,,,PYR_090.mp4,S3,,Legacy site name: Peng_Spit_Forereef_NR,,,,1,1,Completed
SBU,Pacific,USA-Pacific,LC_2015_US-P_01,PYR_091,2015-09-06,0101000000F38089AA854264C02D211FF46C961740,5.89690000,-162.07881667,13.10,Palmyra Atoll,Reef,slope,12:25:00,14:08:00,Mixed,Unknown,True,0,0,CHP,Chub mackerel,False,10,,,PYR_091.mp4,S3,,Legacy site name: FR7,,,,1,1,Completed
SBU,Pacific,USA-Pacific,LC_2015_US-P_01,PYR_092,2015-09-06,0101000000E16C4AE4A84264C0857CD0B359951740,5.89585000,-162.08311667,17.70,Palmyra Atoll,Reef,slope,12:38:00,14:10:00,Mixed,Unknown,True,0,0,CHP,Chub mackerel,False,10,,,PYR_092.mp4,S3,,Legacy site name: FR7_NR,,,,1,1,Completed
SBU,Pacific,USA-Pacific,LC_2015_US-P_01,PYR_093,2015-09-06,0101000000FEB7921D1B4464C09FABADD85F961740,5.89685000,-162.12831000,19.50,Palmyra Atoll,Reef,slope,11:35:00,13:35:00,Mixed,Unknown,True,0,0,CHP,Chub mackerel,False,10,,,PYR_093.mp4,S3,,Legacy site name: FR9,,,,1,1,Completed
SBU,Pacific,USA-Pacific,LC_2015_US-P_01,PYR_094,2015-09-06,010100000041E39902BF4364C09EDFA42734961740,5.89668333,-162.11706667,20.00,Palmyra Atoll,Reef,slope,12:00:00,13:10:00,Mixed,Unknown,True,0,0,CHP,Chub mackerel,False,10,,,PYR_094.mp4,S3,,Legacy site name: FR9_NR,,,,1,1,Completed
SBU,Pacific,USA-Pacific,LC_2015_US-P_01,PYR_095,2015-09-05,01010000002C6519E2584464C013E0477708761740,5.86526667,-162.13585000,12.60,Palmyra Atoll,Reef,flat,09:58:00,11:53:00,Mixed,Unknown,True,0,0,CHP,Chub mackerel,False,10,,,PYR_095.mp4,S3,,Legacy site name: Hammerheads,,,,1,1,Completed
SBU,Pacific,USA-Pacific,LC_2015_US-P_01,PYR_096,2015-09-05,010100000046B6F3FDD44464C0BD5296218E951740,5.89605000,-162.15100000,22.80,Palmyra Atoll,Reef,slope,11:23:00,00:00:00,Mixed,Unknown,True,0,0,CHP,Chub mackerel,False,10,,,PYR_096.mp4,S3,,Legacy site name: Palmyra_R,,,,1,1,Completed
SBU,Pacific,USA-Pacific,LC_2015_US-P_01,PYR_097,2015-09-05,01010000006CCF2C09504464C09274CDE49B8D1740,5.88829000,-162.13477000,14.70,Palmyra Atoll,Reef,flat,13:50:00,12:50:00,Mixed,Unknown,True,0,0,CHP,Chub mackerel,False,10,,,PYR_097.mp4,S3,,Legacy site name: Palmyra_T,,,,1,1,Completed
SBU,Pacific,USA-Pacific,LC_2015_US-P_01,PYR_098,2015-09-04,010100000061C3D32B654264C0EE7C3F355E7A1740,5.86950000,-162.07485000,18.00,Palmyra Atoll,Reef,slope,14:25:00,15:57:00,Mixed,Unknown,True,0,0,CHP,Chub mackerel,False,10,,,PYR_098.mp4,S3,,Legacy site name: FR5,,,,1,1,Completed
SBU,Pacific,USA-Pacific,LC_2015_US-P_01,PYR_099,2015-09-04,0101000000BD825DE2A24264C0B4C876BE9F7A1740,5.86975000,-162.08238333,14.90,Palmyra Atoll,Reef,slope,14:25:00,16:07:00,Mixed,Unknown,True,0,0,CHP,Chub mackerel,False,10,,,PYR_099.mp4,S3,,Legacy site name: FR5_NR,,,,1,1,Completed
SBU,Pacific,USA-Pacific,LC_2015_US-P_01,PYR_100,2015-09-04,0101000000360CF691814264C066F7E461A1961740,5.89710000,-162.07831667,24.00,Palmyra Atoll,Reef,slope,11:15:00,13:00:00,Mixed,Unknown,True,0,0,CHP,Chub mackerel,False,10,,,PYR_100.mp4,S3,,Legacy site name: FR7,,,,1,1,Completed
