trip_set_code,region_name,region_id,location_name,location_code,location_id,site_name,site_code,site_type,site_id,reef_name,reef_code,reef_type,reef_id,trip_year,trip_code,set_code,set_id,set_latitude,set_longitude,team,set_date,drop_time,haul_time,shark_id,common_name,latin_name,family,species_group,functional_group,maxn,min_event_time_milli,min_event_time_mins,equipment_frame_type,equipment_camera,equipment_stereo_camera,equipment_camera_height,equipment_arm_length,video_filename,video_source,video_filepath,splendor_image_url,total_assignments,reviewed_assignments,has_complete_master,depth,bait,bait_oiled,current_flow_estimated,current_flow_instrumented,visibility,field_of_view,substrate_relief_sd,substrate_relief_mean,ascidians,bleached_corals,bryozoa,consolidated,crinoids,halimeda,hard_coral,hydrocoral,hydroids,invertebrate_complex,macroalgae,mangrove,seagrass,soft_coral,sponge,true_anemones,unconsolidated,zoanthids,mark_zero_time,mark_60_mins,mark_90_mins,mark_haul_time,mark_stopped_reading,video_length_watched,protection_status,mpa_name,mpa_area,mpa_year_founded,mpa_isolation,mpa_compliance,bait_family,PI,Remote,Shark_Protection_Status,Shark_fishing_restrictions,Shark_gears,Datasheet_Source,set_productivity_2017ave,local_population_2010,local_population_2015,population_proporationaldifference_2010.15,drop_hr
FP_2017_MG_02_BIL_045,Indian Ocean,4,Madagascar,MG,97,Barren Islands,B,I,338,Nosy Lava,IL,slope,781,2017,FP_2017_MG_02,BIL_045,34669,-18.5,43.8,FIU,14/4/2017,15:41:00,,NA,,,,,,0,NA,,Stainless rebar,Sony CX-7 HDR,TRUE,60,120,FP_2017_MG_02_BIL_045.mp4,S3,,NA,1,1,1,4,Sardines,FALSE,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120929,3725414,NA,3734688,NA,3613759,openly fished,,NA,NA,,,Clupeidae,Heithaus,No,Open,NA,Hook & Line; Gillnet;Trap,NA,0.167345455,259878.3396,366312.9097,0.409555372,15
FP_2017_MG_02_BIL_046,Indian Ocean,4,Madagascar,MG,97,Barren Islands,B,I,338,Nosy Lava,IL,slope,781,2017,FP_2017_MG_02,BIL_046,34670,-18.5,43.8,FIU,14/4/2017,15:48:00,,NA,,,,,,0,NA,,Stainless rebar,Sony CX-7 HDR,TRUE,60,120,FP_2017_MG_02_BIL_046.mp4,S3,,NA,1,1,1,7.5,Sardines,FALSE,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,381655,3992140,NA,4012828,NA,3631173,openly fished,,NA,NA,,,Clupeidae,Heithaus,No,Open,NA,Hook & Line; Gillnet;Trap,NA,0.167345455,258580.5694,364300.5335,0.408847286,15
FP_2017_MG_02_BIL_047,Indian Ocean,4,Madagascar,MG,97,Barren Islands,B,I,338,Nosy Lava,IL,slope,781,2017,FP_2017_MG_02,BIL_047,34671,-18.5,43.8,FIU,14/4/2017,15:53:00,,NA,,,,,,0,NA,,Stainless rebar,Sony CX-7 HDR,TRUE,60,120,FP_2017_MG_02_BIL_047.mp4,S3,,NA,1,1,1,15.4,Sardines,FALSE,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228627,3830167,NA,3842423,NA,3613796,openly fished,,NA,NA,,,Clupeidae,Heithaus,No,Open,NA,Hook & Line; Gillnet;Trap,NA,0.167345455,256762.0874,361867.6853,0.409350146,15
FP_2017_MG_02_BIL_048,Indian Ocean,4,Madagascar,MG,97,Barren Islands,B,I,338,Nosy Lava,IL,slope,781,2017,FP_2017_MG_02,BIL_048,34672,-18.5,43.8,FIU,14/4/2017,15:58:00,,NA,,,,,,0,NA,,Stainless rebar,Sony CX-7 HDR,TRUE,60,120,FP_2017_MG_02_BIL_048.mp4,S3,,NA,1,1,1,9.7,Sardines,FALSE,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170376,3772111,NA,3781921,NA,3611545,openly fished,,NA,NA,,,Clupeidae,Heithaus,No,Open,NA,Hook & Line; Gillnet;Trap,NA,0.167345455,254906.3073,359455.6571,0.410148148,15
FP_2017_MG_02_BIM_001,Indian Ocean,4,Madagascar,MG,97,Barren Islands,B,I,338,Moarantaly,IM,slope,782,2017,FP_2017_MG_02,BIM_001,34697,-18.4,43.9,FIU,16/4/2017,8:08:00,,NA,,,,,,0,NA,,Stainless rebar,Sony CX-7 HDR,TRUE,60,120,FP_2017_MG_02_BIM_001.mp4,S3,,NA,1,1,1,22.5,Sardines,FALSE,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,515840,4116929,NA,4132676,NA,3616836,openly fished,,NA,NA,,,Clupeidae,Heithaus,No,Open,NA,Hook & Line; Gillnet;Trap,NA,0.167345455,259934.2337,361016.0298,0.388874504,8
FP_2017_MG_02_BIM_002,Indian Ocean,4,Madagascar,MG,97,Barren Islands,B,I,338,Moarantaly,IM,slope,782,2017,FP_2017_MG_02,BIM_002,34698,-18.4,43.9,FIU,16/4/2017,8:16:00,,NA,,,,,,0,NA,,Stainless rebar,Sony CX-7 HDR,TRUE,60,120,FP_2017_MG_02_BIM_002.mp4,S3,,NA,1,1,1,17.1,Sardines,FALSE,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,244249,3847125,NA,3862788,NA,3618539,openly fished,,NA,NA,,,Clupeidae,Heithaus,No,Open,NA,Hook & Line; Gillnet;Trap,NA,0.167345455,259420.6488,360231.0299,0.388598138,8
FP_2017_MG_02_BIM_003,Indian Ocean,4,Madagascar,MG,97,Barren Islands,B,I,338,Moarantaly,IM,slope,782,2017,FP_2017_MG_02,BIM_003,34699,-18.4,43.9,FIU,16/4/2017,8:26:00,,NA,,,,,,0,NA,,Stainless rebar,Sony CX-7 HDR,TRUE,60,120,FP_2017_MG_02_BIM_003.mp4,S3,,NA,1,1,1,6.9,Sardines,FALSE,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,458401,4059589,NA,4067149,NA,3608748,openly fished,,NA,NA,,,Clupeidae,Heithaus,No,Open,NA,Hook & Line; Gillnet;Trap,NA,0.167345455,260363.1812,361284.1406,0.387616094,8
FP_2017_MG_02_BIM_004,Indian Ocean,4,Madagascar,MG,97,Barren Islands,B,I,338,Moarantaly,IM,slope,782,2017,FP_2017_MG_02,BIM_004,34700,-18.4,43.9,FIU,16/4/2017,8:34:00,,NA,,,,,,0,NA,,Stainless rebar,Sony CX-7 HDR,TRUE,60,120,FP_2017_MG_02_BIM_004.mp4,S3,,NA,1,1,1,19.9,Sardines,FALSE,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199969,3799954,NA,3829717,NA,3629748,openly fished,,NA,NA,,,Clupeidae,Heithaus,No,Open,NA,Hook & Line; Gillnet;Trap,NA,0.167345455,259776.6693,360397.7934,0.387337032,8
FP_2017_MG_02_BIM_005,Indian Ocean,4,Madagascar,MG,97,Barren Islands,B,I,338,Moarantaly,IM,slope,782,2017,FP_2017_MG_02,BIM_005,34701,-18.4,43.9,FIU,16/4/2017,8:48:00,,NA,,,,,,0,NA,,Stainless rebar,Sony CX-7 HDR,TRUE,60,120,FP_2017_MG_02_BIM_005.mp4,S3,,NA,1,1,1,6.9,Sardines,FALSE,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,431157,3881162,NA,3886900,NA,3455743,openly fished,,NA,NA,,,Clupeidae,Heithaus,No,Open,NA,Hook & Line; Gillnet;Trap,NA,0.167345455,261638.0392,362588.0397,0.385838393,8
FP_2017_MG_02_BIM_006,Indian Ocean,4,Madagascar,MG,97,Barren Islands,B,I,338,Moarantaly,IM,slope,782,2017,FP_2017_MG_02,BIM_006,34702,-18.4,43.9,FIU,16/4/2017,8:52:00,,NA,,,,,,0,NA,,Stainless rebar,Sony CX-7 HDR,TRUE,60,120,FP_2017_MG_02_BIM_006.mp4,S3,,NA,1,1,1,16.9,Sardines,FALSE,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,279707,3645418,NA,3645418,NA,3365711,openly fished,,NA,NA,,,Clupeidae,Heithaus,No,Open,NA,Hook & Line; Gillnet;Trap,NA,0.167345455,261833.2902,362632.1525,0.384973439,8
FP_2017_MG_02_BIM_007,Indian Ocean,4,Madagascar,MG,97,Barren Islands,B,I,338,Moarantaly,IM,slope,782,2017,FP_2017_MG_02,BIM_007,34703,-18.4,43.9,FIU,16/4/2017,9:58:00,,NA,,,,,,0,NA,,Stainless rebar,Sony CX-7 HDR,TRUE,60,120,FP_2017_MG_02_BIM_007.mp4,S3,,NA,1,1,1,18,Sardines,FALSE,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409401,4013997,NA,4031957,NA,3622556,openly fished,,NA,NA,,,Clupeidae,Heithaus,No,Open,NA,Hook & Line; Gillnet;Trap,NA,0.167345455,263135.3791,364113.9574,0.383751431,9
FP_2017_MG_02_BIM_008,Indian Ocean,4,Madagascar,MG,97,Barren Islands,B,I,338,Moarantaly,IM,slope,782,2017,FP_2017_MG_02,BIM_008,34704,-18.4,43.9,FIU,16/4/2017,10:05:00,,NA,,,,,,0,NA,,Stainless rebar,Sony CX-7 HDR,TRUE,60,120,FP_2017_MG_02_BIM_008.mp4,S3,,NA,1,1,1,7.9,Sardines,FALSE,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218829,3821520,NA,3836747,NA,3617918,openly fished,,NA,NA,,,Clupeidae,Heithaus,No,Open,NA,Hook & Line; Gillnet;Trap,NA,0.167345455,264850.0543,366322.3131,0.383130972,10
FP_2017_MG_02_BIM_009,Indian Ocean,4,Madagascar,MG,97,Barren Islands,B,I,338,Moarantaly,IM,slope,782,2017,FP_2017_MG_02,BIM_009,34705,-18.4,43.9,FIU,16/4/2017,10:10:00,,NA,,,,,,0,NA,,Stainless rebar,Sony CX-7 HDR,TRUE,60,120,FP_2017_MG_02_BIM_009.mp4,S3,,NA,1,1,1,11.3,Sardines,FALSE,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194522,3794960,NA,3800748,NA,3606226,openly fished,,NA,NA,,,Clupeidae,Heithaus,No,Open,NA,Hook & Line; Gillnet;Trap,NA,0.167345455,266402.7236,368346.6895,0.382668633,10
FP_2017_MG_02_BIM_010,Indian Ocean,4,Madagascar,MG,97,Barren Islands,B,I,338,Moarantaly,IM,slope,782,2017,FP_2017_MG_02,BIM_010,34706,-18.4,43.9,FIU,16/4/2017,10:15:00,,NA,,,,,,0,NA,,Stainless rebar,Sony CX-7 HDR,TRUE,60,120,FP_2017_MG_02_BIM_010.mp4,S3,,NA,1,1,1,9.2,Sardines,FALSE,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186860,3786760,NA,3812231,NA,3625371,openly fished,,NA,NA,,,Clupeidae,Heithaus,No,Open,NA,Hook & Line; Gillnet;Trap,NA,0.167345455,267698.7182,370073.1668,0.382424127,10
FP_2017_MG_02_BIM_011,Indian Ocean,4,Madagascar,MG,97,Barren Islands,B,I,338,Moarantaly,IM,slope,782,2017,FP_2017_MG_02,BIM_011,34707,-18.4,43.9,FIU,16/4/2017,10:21:00,,NA,,,,,,0,NA,,Stainless rebar,Sony CX-7 HDR,TRUE,60,120,FP_2017_MG_02_BIM_011.mp4,S3,,NA,1,1,1,10.9,Sardines,FALSE,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255707,3855461,NA,3926371,NA,3670664,openly fished,,NA,NA,,,Clupeidae,Heithaus,No,Open,NA,Hook & Line; Gillnet;Trap,NA,0.167345455,269650.4203,372581.9772,0.381722219,10
FP_2017_MG_02_BIM_012,Indian Ocean,4,Madagascar,MG,97,Barren Islands,B,I,338,Moarantaly,IM,slope,782,2017,FP_2017_MG_02,BIM_012,34708,-18.4,43.9,FIU,16/4/2017,10:27:00,,NA,,,,,,0,NA,,Stainless rebar,Sony CX-7 HDR,TRUE,60,120,FP_2017_MG_02_BIM_012.mp4,S3,,NA,1,1,1,13.1,Sardines,FALSE,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160318,3763597,NA,3774779,NA,3614461,openly fished,,NA,NA,,,Clupeidae,Heithaus,No,Open,NA,Hook & Line; Gillnet;Trap,NA,0.167345455,269719.2055,372915.8518,0.382607705,10
FP_2017_MG_02_BIM_013,Indian Ocean,4,Madagascar,MG,97,Barren Islands,B,I,338,Moarantaly,IM,slope,782,2017,FP_2017_MG_02,BIM_013,34709,-18.4,43.9,FIU,16/4/2017,11:36:00,,NA,,,,,,0,NA,,Stainless rebar,Sony CX-7 HDR,TRUE,60,120,FP_2017_MG_02_BIM_013.mp4,S3,,NA,1,1,1,14.9,Sardines,FALSE,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,243343,3843148,NA,3844151,NA,3600808,openly fished,,NA,NA,,,Clupeidae,Heithaus,No,Open,NA,Hook & Line; Gillnet;Trap,NA,0.167345455,270102.2186,373578.6097,0.383100856,11
FP_2017_MG_02_BIM_014,Indian Ocean,4,Madagascar,MG,97,Barren Islands,B,I,338,Moarantaly,IM,slope,782,2017,FP_2017_MG_02,BIM_014,34710,-18.4,43.9,FIU,16/4/2017,11:41:00,,NA,,,,,,0,NA,,Stainless rebar,Sony CX-7 HDR,TRUE,60,120,FP_2017_MG_02_BIM_014.mp4,S3,,NA,1,1,1,15.1,Sardines,FALSE,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180026,3816129,NA,4464544,NA,4284518,openly fished,,NA,NA,,,Clupeidae,Heithaus,No,Open,NA,Hook & Line; Gillnet;Trap,NA,0.167345455,269139.1368,372547.6878,0.384219673,11
FP_2017_MG_02_BIM_015,Indian Ocean,4,Madagascar,MG,97,Barren Islands,B,I,338,Moarantaly,IM,slope,782,2017,FP_2017_MG_02,BIM_015,34711,-18.4,43.9,FIU,16/4/2017,11:51:00,,144,Whitetip reef shark,Triaenodon obesus,Carcharhinidae,Shark,reef_meso,1,2960374,049:20:374,Stainless rebar,Sony CX-7 HDR,TRUE,60,120,FP_2017_MG_02_BIM_015.mp4,S3,,NA,1,1,1,10.1,Sardines,FALSE,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,453192,4052493,NA,4059540,NA,3606348,openly fished,,NA,NA,,,Clupeidae,Heithaus,No,Open,NA,Hook & Line; Gillnet;Trap,NA,0.167345455,266156.3369,368721.1759,0.385355615,11
FP_2017_MG_02_BIM_016,Indian Ocean,4,Madagascar,MG,97,Barren Islands,B,I,338,Moarantaly,IM,slope,782,2017,FP_2017_MG_02,BIM_016,34712,-18.4,43.9,FIU,16/4/2017,11:56:00,,NA,,,,,,0,NA,,Stainless rebar,Sony CX-7 HDR,TRUE,60,120,FP_2017_MG_02_BIM_016.mp4,S3,,NA,1,1,1,15.9,Sardines,FALSE,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143813,3743098,NA,4227884,NA,4084071,openly fished,,NA,NA,,,Clupeidae,Heithaus,No,Open,NA,Hook & Line; Gillnet;Trap,NA,0.167345455,265511.1793,368246.0488,0.386932369,11
FP_2017_MG_02_BIM_017,Indian Ocean,4,Madagascar,MG,97,Barren Islands,B,I,338,Moarantaly,IM,slope,782,2017,FP_2017_MG_02,BIM_017,34713,-18.4,43.9,FIU,16/4/2017,12:00:00,,NA,,,,,,0,NA,,Stainless rebar,Sony CX-7 HDR,TRUE,60,120,FP_2017_MG_02_BIM_017.mp4,S3,,NA,1,1,1,7.9,Sardines,FALSE,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171424,3772205,NA,3782068,NA,3610644,openly fished,,NA,NA,,,Clupeidae,Heithaus,No,Open,NA,Hook & Line; Gillnet;Trap,NA,0.167345455,262369.4871,364078.8642,0.387657034,12
FP_2017_MG_02_BIM_018,Indian Ocean,4,Madagascar,MG,97,Barren Islands,B,I,338,Moarantaly,IM,slope,782,2017,FP_2017_MG_02,BIM_018,34714,-18.4,43.9,FIU,16/4/2017,12:05:00,,NA,,,,,,0,NA,,Stainless rebar,Sony CX-7 HDR,TRUE,60,120,FP_2017_MG_02_BIM_018.mp4,S3,,NA,1,1,1,20.3,Sardines,FALSE,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205830,3806019,NA,3821741,NA,3615911,openly fished,,NA,NA,,,Clupeidae,Heithaus,No,Open,NA,Hook & Line; Gillnet;Trap,NA,0.167345455,260632.5757,361930.5215,0.388661876,12
FP_2017_MG_02_BIM_019,Indian Ocean,4,Madagascar,MG,97,Barren Islands,B,I,338,Moarantaly,IM,slope,782,2017,FP_2017_MG_02,BIM_019,34715,-18.3,43.9,FIU,16/4/2017,13:32:00,,NA,,,,,,0,NA,,Stainless rebar,Sony CX-7 HDR,TRUE,60,120,FP_2017_MG_02_BIM_019.mp4,S3,,NA,1,1,1,11.6,Sardines,FALSE,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131938,3733545,NA,3744448,NA,3612510,openly fished,,NA,NA,,,Clupeidae,Heithaus,No,Open,NA,Hook & Line; Gillnet;Trap,NA,0.167345455,262371.7284,362527.5464,0.381732509,13
FP_2017_MG_02_BIM_020,Indian Ocean,4,Madagascar,MG,97,Barren Islands,B,I,338,Moarantaly,IM,slope,782,2017,FP_2017_MG_02,BIM_020,34716,-18.3,43.9,FIU,16/4/2017,13:40:00,,NA,,,,,,0,NA,,Stainless rebar,Sony CX-7 HDR,TRUE,60,120,FP_2017_MG_02_BIM_020.mp4,S3,,NA,1,1,1,8.4,Sardines,FALSE,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,353597,3954010,NA,4004236,NA,3650639,openly fished,,NA,NA,,,Clupeidae,Heithaus,No,Open,NA,Hook & Line; Gillnet;Trap,NA,0.167345455,262483.6134,362489.775,0.380999638,13
FP_2017_MG_02_BIM_021,Indian Ocean,4,Madagascar,MG,97,Barren Islands,B,I,338,Moarantaly,IM,slope,782,2017,FP_2017_MG_02,BIM_021,34717,-18.3,43.9,FIU,16/4/2017,13:46:00,,NA,,,,,,0,NA,,Stainless rebar,Sony CX-7 HDR,TRUE,60,120,FP_2017_MG_02_BIM_021.mp4,S3,,NA,1,1,1,8.9,Sardines,FALSE,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116624,3716828,NA,4115986,NA,3999362,openly fished,,NA,NA,,,Clupeidae,Heithaus,No,Open,NA,Hook & Line; Gillnet;Trap,NA,0.167345455,262709.0732,362651.1322,0.380428653,13
FP_2017_MG_02_BIM_022,Indian Ocean,4,Madagascar,MG,97,Barren Islands,B,I,338,Moarantaly,IM,slope,782,2017,FP_2017_MG_02,BIM_022,34718,-18.3,43.9,FIU,16/4/2017,13:52:00,,NA,,,,,,0,NA,,Stainless rebar,Sony CX-7 HDR,TRUE,60,120,FP_2017_MG_02_BIM_022.mp4,S3,,NA,1,1,1,8.5,Sardines,FALSE,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205377,3805625,NA,4098863,NA,3893486,openly fished,,NA,NA,,,Clupeidae,Heithaus,No,Open,NA,Hook & Line; Gillnet;Trap,NA,0.210736364,262494.4748,362241.7605,0.379997658,13
FP_2017_MG_02_BIM_023,Indian Ocean,4,Madagascar,MG,97,Barren Islands,B,I,338,Moarantaly,IM,slope,782,2017,FP_2017_MG_02,BIM_023,34719,-18.3,43.9,FIU,16/4/2017,13:56:00,,NA,,,,,,0,NA,,Stainless rebar,Sony CX-7 HDR,TRUE,60,120,FP_2017_MG_02_BIM_023.mp4,S3,,NA,1,1,1,12.6,Sardines,FALSE,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179055,3780671,NA,3792111,NA,3613056,openly fished,,NA,NA,,,Clupeidae,Heithaus,No,Open,NA,Hook & Line; Gillnet;Trap,NA,0.210736364,264176.937,364237.1269,0.378762019,13
FP_2017_MG_02_BIM_024,Indian Ocean,4,Madagascar,MG,97,Barren Islands,B,I,338,Moarantaly,IM,slope,782,2017,FP_2017_MG_02,BIM_024,34720,-18.3,43.9,FIU,16/4/2017,14:03:00,,NA,,,,,,0,NA,,Stainless rebar,Sony CX-7 HDR,TRUE,60,120,FP_2017_MG_02_BIM_024.mp4,S3,,NA,1,1,1,7.7,Sardines,FALSE,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275853,3875458,NA,3877466,NA,3601613,openly fished,,NA,NA,,,Clupeidae,Heithaus,No,Open,NA,Hook & Line; Gillnet;Trap,NA,0.167345455,267510.8717,368448.2164,0.377320533,14
FP_2017_MG_02_BIM_025,Indian Ocean,4,Madagascar,MG,97,Barren Islands,B,I,338,Moarantaly,IM,slope,782,2017,FP_2017_MG_02,BIM_025,34721,-18.3,43.9,FIU,16/4/2017,15:21:00,,NA,,,,,,0,NA,,Stainless rebar,Sony CX-7 HDR,TRUE,60,120,FP_2017_MG_02_BIM_025.mp4,S3,,NA,1,1,1,9.6,Sardines,FALSE,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,584019,NA,NA,3306333,NA,2722314,openly fished,,NA,NA,,,Clupeidae,Heithaus,No,Open,NA,Hook & Line; Gillnet;Trap,NA,0.210736364,262438.6302,362104.7521,0.37976925,15
FP_2017_MG_02_BIM_026,Indian Ocean,4,Madagascar,MG,97,Barren Islands,B,I,338,Moarantaly,IM,slope,782,2017,FP_2017_MG_02,BIM_026,34722,-18.3,43.9,FIU,16/4/2017,15:26:00,,NA,,,,,,0,NA,,Stainless rebar,Sony CX-7 HDR,TRUE,60,120,FP_2017_MG_02_BIM_026.mp4,S3,,NA,1,1,1,6.7,Sardines,FALSE,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232628,3832681,NA,3841256,NA,3608628,openly fished,,NA,NA,,,Clupeidae,Heithaus,No,Open,NA,Hook & Line; Gillnet;Trap,NA,0.210736364,261149.7241,360406.2356,0.380075115,15
FP_2017_MG_02_BIM_027,Indian Ocean,4,Madagascar,MG,97,Barren Islands,B,I,338,Moarantaly,IM,slope,782,2017,FP_2017_MG_02,BIM_027,34723,-18.3,43.9,FIU,16/4/2017,15:35:00,,NA,,,,,,0,NA,,Stainless rebar,Sony CX-7 HDR,TRUE,60,120,FP_2017_MG_02_BIM_027.mp4,S3,,NA,1,1,1,10.4,Sardines,FALSE,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,482270,4083319,NA,4091244,NA,3608974,openly fished,,NA,NA,,,Clupeidae,Heithaus,No,Open,NA,Hook & Line; Gillnet;Trap,NA,0.210736364,259598.1866,358307.5329,0.380238967,15
FP_2017_MG_02_BIM_028,Indian Ocean,4,Madagascar,MG,97,Barren Islands,B,I,338,Moarantaly,IM,slope,782,2017,FP_2017_MG_02,BIM_028,34724,-18.3,43.9,FIU,16/4/2017,15:45:00,,NA,,,,,,0,NA,,Stainless rebar,Sony CX-7 HDR,TRUE,60,120,FP_2017_MG_02_BIM_028.mp4,S3,,NA,1,1,1,7.9,Sardines,FALSE,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,588161,4189746,NA,4195436,NA,3607275,openly fished,,NA,NA,,,Clupeidae,Heithaus,No,Open,NA,Hook & Line; Gillnet;Trap,NA,0.210736364,257761.8968,355966.466,0.380989473,15
FP_2017_MG_02_BIM_029,Indian Ocean,4,Madagascar,MG,97,Barren Islands,B,I,338,Moarantaly,IM,slope,782,2017,FP_2017_MG_02,BIM_029,34725,-18.3,43.9,FIU,16/4/2017,15:51:00,,NA,,,,,,0,NA,,Stainless rebar,Sony CX-7 HDR,TRUE,60,120,FP_2017_MG_02_BIM_029.mp4,S3,,NA,1,1,1,10.9,Sardines,FALSE,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,336501,3937272,NA,3944325,NA,3607824,openly fished,,NA,NA,,,Clupeidae,Heithaus,No,Open,NA,Hook & Line; Gillnet;Trap,NA,0.210736364,256945.9554,355034.1501,0.381746405,15
FP_2017_MG_02_BIM_030,Indian Ocean,4,Madagascar,MG,97,Barren Islands,B,I,338,Moarantaly,IM,slope,782,2017,FP_2017_MG_02,BIM_030,34726,-18.3,43.9,FIU,16/4/2017,15:56:00,,NA,,,,,,0,NA,,Stainless rebar,Sony CX-7 HDR,TRUE,60,120,FP_2017_MG_02_BIM_030.mp4,S3,,NA,1,1,1,8,Sardines,FALSE,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,248752,NA,3862766,NA,3862766,openly fished,,NA,NA,,,Clupeidae,Heithaus,No,Open,NA,Hook & Line; Gillnet;Trap,NA,0.210736364,257627.9352,356002.2247,0.381846361,15
FP_2017_MG_02_BIR_001,Indian Ocean,4,Madagascar,MG,97,Barren Islands,B,I,338,Nosy Iranja,IR,slope,784,2017,FP_2017_MG_02,BIR_001,34727,-18.3,43.7,FIU,17/4/2017,9:11:00,,100,Mangrove whipray,Urogymnus granulatus,Dasyatidae,Ray,large_ray,1,2726400,045:26:400,Stainless rebar,Sony CX-7 HDR,TRUE,60,120,FP_2017_MG_02_BIR_001.mp4,S3,,NA,1,1,1,17.1,Sardines,FALSE,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118621,3718594,NA,4069238,NA,3950617,openly fished,,NA,NA,,,Clupeidae,Heithaus,No,Restricted,Gear,Hook & Line;Trap,NA,0.210736364,207426.9574,292670.2926,0.410955916,9
