"set_id","shark_trophic_group","shark_trophic_numeric","sum_shark_trophic","set_composition"
"27951","lower order",1,1,"lower"
"27952","lower order",1,1,"lower"
"27955","lower order",1,1,"lower"
"27984","lower order",1,1,"lower"
"27985","lower order",1,1,"lower"
"27992","lower order",1,1,"lower"
"27993","lower order",1,1,"lower"
"28040","lower order",1,1,"lower"
"28043","lower order",1,1,"lower"
"28049","lower order",1,1,"lower"
"28060","apex",2,3,"apex"
"28060","lower order",1,3,"apex"
"28061","lower order",1,1,"lower"
"28063","lower order",1,1,"lower"
"28068","lower order",1,1,"lower"
"28071","lower order",1,1,"lower"
"28072","lower order",1,1,"lower"
"28079","lower order",1,1,"lower"
"28080","lower order",1,1,"lower"
"28087","lower order",1,1,"lower"
"28090","lower order",1,1,"lower"
"28092","lower order",1,1,"lower"
"28093","lower order",1,1,"lower"
"28094","lower order",1,1,"lower"
"28288","lower order",1,1,"lower"
"28290","lower order",1,1,"lower"
"28292","lower order",1,1,"lower"
"28301","lower order",1,1,"lower"
"28309","lower order",1,1,"lower"
"28311","lower order",1,1,"lower"
"28326","lower order",1,1,"lower"
"28331","lower order",1,1,"lower"
"28381","lower order",1,1,"lower"
"28387","lower order",1,1,"lower"
"28389","lower order",1,1,"lower"
"28390","lower order",1,1,"lower"
"28392","lower order",1,1,"lower"
"28397","lower order",1,1,"lower"
"28403","lower order",1,1,"lower"
"28411","lower order",1,1,"lower"
"28413","lower order",1,1,"lower"
"28414","lower order",1,1,"lower"
"28415","lower order",1,1,"lower"
"28421","lower order",1,1,"lower"
"28423","lower order",1,1,"lower"
"28559","lower order",1,1,"lower"
"28561","lower order",1,1,"lower"
"28562","lower order",1,1,"lower"
"28567","lower order",1,1,"lower"
"28571","lower order",1,1,"lower"
"28572","lower order",1,1,"lower"
"28573","lower order",1,1,"lower"
"28575","lower order",1,1,"lower"
"28582","lower order",1,1,"lower"
"28583","lower order",1,1,"lower"
"28584","lower order",1,1,"lower"
"28585","lower order",1,1,"lower"
"28591","lower order",1,1,"lower"
"28595","lower order",1,1,"lower"
"28596","lower order",1,1,"lower"
"28599","lower order",1,1,"lower"
"28601","lower order",1,1,"lower"
"28602","lower order",1,1,"lower"
"28603","lower order",1,1,"lower"
"28655","lower order",1,1,"lower"
"28659","lower order",1,1,"lower"
"28662","lower order",1,1,"lower"
"28680","lower order",1,1,"lower"
"28684","lower order",1,1,"lower"
"28686","lower order",1,1,"lower"
"28741","lower order",1,1,"lower"
"28794","lower order",1,1,"lower"
"28802","lower order",1,1,"lower"
"28803","lower order",1,1,"lower"
"28806","lower order",1,1,"lower"
"28809","lower order",1,1,"lower"
"28813","lower order",1,1,"lower"
"28816","lower order",1,1,"lower"
"28821","lower order",1,1,"lower"
"28822","lower order",1,1,"lower"
"28825","lower order",1,1,"lower"
"28826","lower order",1,1,"lower"
"28833","lower order",1,1,"lower"
"28839","lower order",1,1,"lower"
"29303","lower order",1,1,"lower"
"28845","lower order",1,1,"lower"
"28848","lower order",1,1,"lower"
"28849","lower order",1,1,"lower"
"28859","lower order",1,1,"lower"
"28860","lower order",1,1,"lower"
"28861","lower order",1,1,"lower"
"28866","lower order",1,1,"lower"
"28871","lower order",1,1,"lower"
"28873","lower order",1,1,"lower"
"28884","lower order",1,1,"lower"
"28887","lower order",1,1,"lower"
"28889","lower order",1,1,"lower"
"28907","lower order",1,1,"lower"
"28909","lower order",1,1,"lower"
"28912","lower order",1,1,"lower"
"28929","lower order",1,1,"lower"
"28930","lower order",1,1,"lower"
"28933","lower order",1,1,"lower"
"28934","lower order",1,1,"lower"
"28935","lower order",1,1,"lower"
"28950","lower order",1,1,"lower"
"29018","lower order",1,1,"lower"
"29044","lower order",1,1,"lower"
"29056","lower order",1,1,"lower"
"29073","lower order",1,1,"lower"
"29092","lower order",1,1,"lower"
"29114","lower order",1,1,"lower"
"29115","lower order",1,1,"lower"
"29121","lower order",1,1,"lower"
"29122","lower order",1,3,"apex"
"29122","apex",2,3,"apex"
"29132","lower order",1,1,"lower"
"29167","apex",2,2,"apex"
"29175","apex",2,2,"apex"
"29178","apex",2,2,"apex"
"29179","apex",2,2,"apex"
"29180","apex",2,2,"apex"
"29181","apex",2,2,"apex"
"29183","apex",2,2,"apex"
"29184","apex",2,2,"apex"
"29185","apex",2,2,"apex"
"29186","apex",2,2,"apex"
"29199","apex",2,2,"apex"
"29200","apex",2,2,"apex"
"29202","apex",2,2,"apex"
"29204","lower order",1,1,"lower"
"29252","lower order",1,1,"lower"
"29293","lower order",1,1,"lower"
"29294","lower order",1,1,"lower"
"29295","lower order",1,1,"lower"
"29296","lower order",1,1,"lower"
"29297","lower order",1,1,"lower"
"29298","lower order",1,1,"lower"
"29299","lower order",1,1,"lower"
"29300","lower order",1,1,"lower"
"29301","lower order",1,1,"lower"
"29302","lower order",1,1,"lower"
"29304","lower order",1,1,"lower"
"29305","lower order",1,1,"lower"
"29306","lower order",1,1,"lower"
"29307","lower order",1,1,"lower"
"29308","lower order",1,1,"lower"
"29309","lower order",1,1,"lower"
"29310","lower order",1,1,"lower"
"29311","lower order",1,1,"lower"
"29312","lower order",1,1,"lower"
"29313","lower order",1,1,"lower"
"29314","lower order",1,1,"lower"
"29315","lower order",1,1,"lower"
"29316","lower order",1,1,"lower"
"29317","lower order",1,1,"lower"
"29318","lower order",1,1,"lower"
"29319","lower order",1,1,"lower"
"29320","lower order",1,1,"lower"
"29321","lower order",1,1,"lower"
"29322","lower order",1,1,"lower"
"29323","lower order",1,1,"lower"
"29324","lower order",1,1,"lower"
"29325","lower order",1,1,"lower"
"29326","lower order",1,1,"lower"
"29327","lower order",1,1,"lower"
"29328","lower order",1,1,"lower"
"29329","lower order",1,1,"lower"
"29330","lower order",1,1,"lower"
"29331","lower order",1,1,"lower"
"29332","lower order",1,1,"lower"
"29333","lower order",1,1,"lower"
"29334","lower order",1,1,"lower"
"29335","lower order",1,1,"lower"
"29336","lower order",1,1,"lower"
"29337","lower order",1,1,"lower"
"29338","lower order",1,1,"lower"
"29339","lower order",1,1,"lower"
"29340","lower order",1,1,"lower"
"29341","lower order",1,1,"lower"
"29342","lower order",1,1,"lower"
"29343","lower order",1,1,"lower"
"29344","lower order",1,1,"lower"
"29345","lower order",1,1,"lower"
"29346","lower order",1,1,"lower"
"29347","lower order",1,1,"lower"
"29348","lower order",1,1,"lower"
"29349","lower order",1,1,"lower"
"29350","lower order",1,1,"lower"
"29351","lower order",1,1,"lower"
"29352","lower order",1,1,"lower"
"29353","lower order",1,1,"lower"
"29354","lower order",1,1,"lower"
"29355","lower order",1,1,"lower"
"29356","lower order",1,1,"lower"
"29357","lower order",1,1,"lower"
"29358","lower order",1,1,"lower"
"29359","lower order",1,1,"lower"
"29360","lower order",1,1,"lower"
"29362","lower order",1,1,"lower"
"29364","lower order",1,1,"lower"
"29365","lower order",1,1,"lower"
"29366","lower order",1,1,"lower"
"29367","lower order",1,1,"lower"
"29368","lower order",1,1,"lower"
"29369","lower order",1,1,"lower"
"29370","lower order",1,1,"lower"
"29371","lower order",1,1,"lower"
"29372","lower order",1,1,"lower"
"29373","lower order",1,1,"lower"
"29374","lower order",1,1,"lower"
"29375","lower order",1,1,"lower"
"29376","lower order",1,1,"lower"
"29377","lower order",1,1,"lower"
"29378","lower order",1,1,"lower"
"29379","lower order",1,1,"lower"
"29380","lower order",1,1,"lower"
"29381","lower order",1,1,"lower"
"29382","lower order",1,1,"lower"
"29383","lower order",1,1,"lower"
"29384","lower order",1,1,"lower"
"29385","lower order",1,1,"lower"
"29386","lower order",1,1,"lower"
"29387","lower order",1,1,"lower"
"29388","lower order",1,1,"lower"
"29389","lower order",1,1,"lower"
"29390","lower order",1,1,"lower"
"29391","lower order",1,1,"lower"
"29392","lower order",1,1,"lower"
"29393","lower order",1,1,"lower"
"29394","lower order",1,1,"lower"
"29395","lower order",1,1,"lower"
"29396","lower order",1,1,"lower"
"29397","lower order",1,1,"lower"
"29398","lower order",1,1,"lower"
"29400","lower order",1,1,"lower"
"29401","lower order",1,1,"lower"
"29403","lower order",1,1,"lower"
"29405","lower order",1,1,"lower"
"29438","lower order",1,1,"lower"
"29439","lower order",1,1,"lower"
"29440","lower order",1,1,"lower"
"29441","lower order",1,1,"lower"
"29442","lower order",1,1,"lower"
"29443","lower order",1,1,"lower"
"29444","lower order",1,1,"lower"
"29445","lower order",1,1,"lower"
"29446","lower order",1,1,"lower"
"29447","lower order",1,1,"lower"
"29448","lower order",1,1,"lower"
"29449","lower order",1,1,"lower"
"29450","lower order",1,1,"lower"
"29451","lower order",1,1,"lower"
"29452","lower order",1,1,"lower"
"29453","lower order",1,1,"lower"
"29454","lower order",1,1,"lower"
"29455","lower order",1,1,"lower"
"29456","lower order",1,1,"lower"
"29459","lower order",1,1,"lower"
"29460","lower order",1,1,"lower"
"29462","lower order",1,1,"lower"
"29463","lower order",1,1,"lower"
"29464","lower order",1,1,"lower"
"29465","lower order",1,1,"lower"
"29466","lower order",1,3,"apex"
"29466","apex",2,3,"apex"
"29467","lower order",1,1,"lower"
"29468","lower order",1,1,"lower"
"29469","lower order",1,1,"lower"
"29521","lower order",1,1,"lower"
"29522","lower order",1,3,"apex"
"29522","apex",2,3,"apex"
"29523","lower order",1,1,"lower"
"29524","lower order",1,1,"lower"
"29525","lower order",1,1,"lower"
"29526","lower order",1,1,"lower"
"29527","lower order",1,1,"lower"
"29528","lower order",1,1,"lower"
"29529","lower order",1,1,"lower"
"29530","lower order",1,1,"lower"
"29531","lower order",1,1,"lower"
"29532","lower order",1,1,"lower"
"29533","lower order",1,1,"lower"
"29534","lower order",1,1,"lower"
"29535","lower order",1,1,"lower"
"29536","lower order",1,1,"lower"
"29537","lower order",1,1,"lower"
"29538","lower order",1,1,"lower"
"29539","lower order",1,1,"lower"
"29540","lower order",1,1,"lower"
"29541","lower order",1,3,"apex"
"29541","apex",2,3,"apex"
"29542","lower order",1,1,"lower"
"29543","lower order",1,1,"lower"
"29544","lower order",1,1,"lower"
"29545","lower order",1,1,"lower"
"29546","lower order",1,1,"lower"
"29547","lower order",1,1,"lower"
"29548","lower order",1,1,"lower"
"29549","lower order",1,1,"lower"
"29550","lower order",1,3,"apex"
"29550","apex",2,3,"apex"
"29551","lower order",1,1,"lower"
"29552","lower order",1,1,"lower"
"29553","lower order",1,1,"lower"
"29554","lower order",1,1,"lower"
"29555","lower order",1,1,"lower"
"29557","lower order",1,1,"lower"
"29558","lower order",1,1,"lower"
"29559","lower order",1,1,"lower"
"29560","lower order",1,1,"lower"
"29561","lower order",1,1,"lower"
"29562","lower order",1,1,"lower"
"29563","lower order",1,1,"lower"
"29564","lower order",1,1,"lower"
"29565","lower order",1,1,"lower"
"29566","lower order",1,1,"lower"
"29567","lower order",1,1,"lower"
"29568","lower order",1,1,"lower"
"29569","lower order",1,1,"lower"
"29832","lower order",1,1,"lower"
"30531","lower order",1,1,"lower"
"30532","lower order",1,1,"lower"
"30535","apex",2,2,"apex"
"30536","apex",2,2,"apex"
"30538","lower order",1,3,"apex"
"30538","apex",2,3,"apex"
"30539","lower order",1,1,"lower"
"30540","lower order",1,1,"lower"
"30541","lower order",1,1,"lower"
"30542","lower order",1,1,"lower"
"30544","lower order",1,1,"lower"
"30548","lower order",1,1,"lower"
"30551","lower order",1,1,"lower"
"30553","lower order",1,1,"lower"
"30555","lower order",1,1,"lower"
"30561","lower order",1,1,"lower"
"30564","lower order",1,1,"lower"
"30565","lower order",1,1,"lower"
"30571","lower order",1,1,"lower"
"30572","lower order",1,1,"lower"
"30577","apex",2,3,"apex"
"30577","lower order",1,3,"apex"
"30586","lower order",1,1,"lower"
"30588","lower order",1,1,"lower"
"30589","lower order",1,1,"lower"
"30590","lower order",1,1,"lower"
"30592","lower order",1,1,"lower"
"30593","lower order",1,1,"lower"
"30594","lower order",1,1,"lower"
"30595","apex",2,2,"apex"
"30596","lower order",1,1,"lower"
"30597","lower order",1,1,"lower"
"30598","lower order",1,1,"lower"
"30599","lower order",1,1,"lower"
"30600","lower order",1,3,"apex"
"30600","apex",2,3,"apex"
"30601","lower order",1,1,"lower"
"30602","lower order",1,1,"lower"
"30605","lower order",1,1,"lower"
"30607","lower order",1,1,"lower"
"30608","lower order",1,1,"lower"
"30609","lower order",1,1,"lower"
"30610","lower order",1,1,"lower"
"30614","lower order",1,1,"lower"
"30615","lower order",1,1,"lower"
"30616","lower order",1,1,"lower"
"30618","apex",2,2,"apex"
"30619","lower order",1,1,"lower"
"30620","lower order",1,1,"lower"
"30621","apex",2,2,"apex"
"30622","lower order",1,1,"lower"
"30631","lower order",1,1,"lower"
"31495","apex",2,2,"apex"
"31499","lower order",1,1,"lower"
"31502","lower order",1,1,"lower"
"31510","lower order",1,1,"lower"
"31513","lower order",1,1,"lower"
"31514","lower order",1,1,"lower"
"31517","lower order",1,1,"lower"
"31521","lower order",1,1,"lower"
"31522","lower order",1,1,"lower"
"31526","lower order",1,1,"lower"
"31529","lower order",1,1,"lower"
"31530","lower order",1,1,"lower"
"31531","lower order",1,1,"lower"
"31532","lower order",1,1,"lower"
"31533","lower order",1,1,"lower"
"31544","lower order",1,1,"lower"
"31600","lower order",1,1,"lower"
"31604","lower order",1,1,"lower"
"31626","lower order",1,1,"lower"
"31631","lower order",1,1,"lower"
"31727","lower order",1,1,"lower"
"31741","lower order",1,1,"lower"
"31753","lower order",1,1,"lower"
"31762","lower order",1,1,"lower"
"31767","lower order",1,1,"lower"
"31773","lower order",1,1,"lower"
"32028","lower order",1,1,"lower"
"32038","lower order",1,1,"lower"
"32052","lower order",1,1,"lower"
"32054","lower order",1,1,"lower"
"32059","lower order",1,1,"lower"
"32063","lower order",1,1,"lower"
"32481","lower order",1,1,"lower"
"32513","lower order",1,1,"lower"
"32543","lower order",1,1,"lower"
"32552","lower order",1,1,"lower"
"32740","lower order",1,1,"lower"
"32808","lower order",1,1,"lower"
"32815","lower order",1,1,"lower"
"32819","lower order",1,1,"lower"
"32821","lower order",1,1,"lower"
"32822","lower order",1,1,"lower"
"32931","lower order",1,1,"lower"
"32946","lower order",1,3,"apex"
"32946","apex",2,3,"apex"
"32949","apex",2,2,"apex"
"32950","lower order",1,1,"lower"
"33001","apex",2,2,"apex"
"33017","lower order",1,1,"lower"
"33029","lower order",1,1,"lower"
"33075","lower order",1,1,"lower"
"33100","lower order",1,1,"lower"
"33101","lower order",1,1,"lower"
"33103","lower order",1,1,"lower"
"33108","lower order",1,1,"lower"
"33114","lower order",1,1,"lower"
"33129","lower order",1,1,"lower"
"33136","lower order",1,1,"lower"
"33137","lower order",1,1,"lower"
"33138","lower order",1,1,"lower"
"33139","lower order",1,1,"lower"
"33140","lower order",1,1,"lower"
"33141","lower order",1,1,"lower"
"33144","lower order",1,1,"lower"
"33149","lower order",1,1,"lower"
"33151","lower order",1,1,"lower"
"33153","lower order",1,1,"lower"
"33154","lower order",1,1,"lower"
"33162","lower order",1,1,"lower"
"33164","lower order",1,1,"lower"
"33168","lower order",1,1,"lower"
"33169","lower order",1,1,"lower"
"33172","lower order",1,1,"lower"
"33176","lower order",1,1,"lower"
"33177","lower order",1,1,"lower"
"33179","lower order",1,1,"lower"
"33180","lower order",1,1,"lower"
"33181","lower order",1,1,"lower"
"33182","lower order",1,1,"lower"
"33183","lower order",1,1,"lower"
"33184","lower order",1,1,"lower"
"33187","lower order",1,1,"lower"
"33188","lower order",1,1,"lower"
"33189","lower order",1,1,"lower"
"33191","lower order",1,1,"lower"
"33192","lower order",1,1,"lower"
"33194","lower order",1,1,"lower"
"33206","lower order",1,1,"lower"
"33216","lower order",1,1,"lower"
"33237","lower order",1,1,"lower"
"33240","lower order",1,1,"lower"
"33247","lower order",1,1,"lower"
"33248","lower order",1,1,"lower"
"33250","lower order",1,1,"lower"
"33251","lower order",1,1,"lower"
"33259","lower order",1,1,"lower"
"33266","lower order",1,1,"lower"
"33273","lower order",1,1,"lower"
"33275","lower order",1,1,"lower"
"33276","lower order",1,1,"lower"
"33277","lower order",1,1,"lower"
"33759","lower order",1,1,"lower"
"33760","lower order",1,1,"lower"
"33838","lower order",1,1,"lower"
"33974","lower order",1,1,"lower"
"34270","lower order",1,1,"lower"
"34273","lower order",1,1,"lower"
"34276","lower order",1,1,"lower"
"34277","lower order",1,1,"lower"
"34279","lower order",1,1,"lower"
"34954","lower order",1,1,"lower"
"34956","lower order",1,1,"lower"
"34969","lower order",1,1,"lower"
"34989","apex",2,2,"apex"
"35297","lower order",1,1,"lower"
"35303","lower order",1,1,"lower"
"35437","lower order",1,1,"lower"
"35442","lower order",1,1,"lower"
"35443","lower order",1,1,"lower"
"35444","lower order",1,1,"lower"
"35451","lower order",1,1,"lower"
"35452","lower order",1,1,"lower"
"35455","lower order",1,1,"lower"
"35464","lower order",1,1,"lower"
"35466","lower order",1,1,"lower"
"35487","lower order",1,1,"lower"
"35489","lower order",1,1,"lower"
"35490","lower order",1,1,"lower"
"35491","lower order",1,1,"lower"
"35494","lower order",1,1,"lower"
"35495","lower order",1,1,"lower"
"35501","lower order",1,1,"lower"
"35820","lower order",1,1,"lower"
"35821","lower order",1,1,"lower"
"35822","lower order",1,1,"lower"
"35823","lower order",1,1,"lower"
"35824","lower order",1,1,"lower"
"35825","lower order",1,1,"lower"
"35826","lower order",1,1,"lower"
"35827","lower order",1,1,"lower"
"35828","lower order",1,1,"lower"
"35829","lower order",1,1,"lower"
"35830","lower order",1,1,"lower"
"35831","lower order",1,1,"lower"
"35832","lower order",1,1,"lower"
"35833","lower order",1,1,"lower"
